ID,UnitID,OrgID,SiteID,SampleType,FeatureID,ShapeType,SherdNumber,Weight,SherdSize,VesselPartition,VesselFunctional,VesselBaseType,HandleNumber,TypeLip,TypeRim,TypeNeck,TypeNeckShoulder,TypeBodyUpper,TypeBodyTransition,TypeBodyLower,TypeBaseExterior,TypeBaseInterior,ThicknessLip,ThicknessRim,ThicknessNeck,ThicknessNeckShoulder,ThicknessBodyUpper,ThicknessBodyTransition,ThicknessLowerBody,ThicknessBaseExterior,R1,H1,H3,H4,H6,R2,R3,R4,R5,HandleForm,HandleThickness,Decorated,DecoratedTechA,DecoratedTechEleA,DecoratedTechPosA,DecoratedTechEncA,DecoratedTechB,DecoratedTechEleB,DecoratedTechPosB,DecoratedTechEncB,DecoratedTechC,DecoratedTechEleC,DecoratedTechPosC,DecoratedTechEncC,DecoratedMotif,DecoratedMotifPos,DecoratedMotifGroup,DecoratedMotifsEncr,DecoratedPatternGroup,DecoratedPatternGroupPos,DecoratedPatternGroupEnc,Firing,Firing_general,Inclusions,InclusionsSorting,InclusionsSize,InclusionsVisible,SurfaceExterior,ColorExterior,SurfaceInterior,ColorInterior,SpecialistTextile,SpecialistTextileType,Forming,FiringSecondary
4076,CZE_SF_853,98,16,selected finds,"CZE: HAI, Ar 100CD",body,1,2,3x3cm < x ≤ 4x4 cm,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,6,,,,,,,,,,,,,H001,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F002,reduced,I004,G002,SZ002,0,EST001,EC002,IST001,IC002,0,NA,,
4090,CZE_SF_867,132,16,selected finds,"CZE: HAIII, Ar 58AB",rim,1,7,2x2cm < x ≤ 3x3 cm,,,,,LP002,RM008,NA,NA,NA,NA,NA,NA,NA,9,9,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F002,reduced,I004,G002,SZ002,0,EST003,EC007,IST003,IC007,0,NA,,
4138,CZE_SF_915,141,16,selected finds,"CZE: HAIII, Ar 56CD",rim,1,1,1x1cm < x ≤ 2x2 cm,,,,,LP037,RM008,NA,NA,NA,NA,NA,NA,NA,4,5,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F002,reduced,I004,G003,SZ001,0,EST002,EC016,IST002,IC015,0,NA,,
4142,CZE_SF_919,141,16,selected finds,"CZE: HAIII, Ar 56CD",rim,1,2,1x1cm < x ≤ 2x2 cm,,,,,LP002,RM001,NA,NA,NA,NA,NA,NA,NA,7,7,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F002,reduced,I004,G001,SZ002,0,EST015,EC012,IST002,IC015,0,NA,,
4151,CZE_SF_928,122,16,selected finds,"CZE: HAIII, Ar 50A, 114",body,1,20,3x3cm < x ≤ 4x4 cm,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,10,,,,,,,,,,,,,,13,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F002,reduced,I004,G001,SZ003,1,EST001,EC007,IST001,IC007,0,NA,,
4155,CZE_SF_932,133,16,matching sherds,"CZE: HAIII, Ar 59AB",rim,3,24,5x5cm < x ≤ 6x6 cm,,,,,LP037,RM001,NA,NA,NA,NA,NA,NA,NA,11,9,,,6,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F002,reduced,I002; I004,G002,SZ002,0,EST003,EC006,IST003,IC007,0,NA,,
3365,CZE_SF_142,142,16,matching sherds,"CZE: HAIII, Ar 66B, 142",rim,2,18,7x7cm < x ≤ 8x8 cm,1,3,,,LP002,RM008,NA,NA,NA,NA,LB002,NA,NA,4,6,,,,,7,,,,,,,,,,,,,1,TC004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F002,reduced,I002,G002,SZ002,0,EST003,EC015,IST003,IC015,0,NA,,
3419,CZE_SF_196,558,16,selected finds,"CZE: HAXIII, 20AB, 535",rim,1,35,6x6cm < x ≤ 7x7 cm,2,7,DIII,,NA,RM008,NA,NA,UB001,NA,NA,NA,NA,7,9,,,9,,,,,,,,,,,,,,,1,TC004,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F002,reduced,I004,G001,SZ004,1,EST017,EC002,IST002,IC002,0,NA,,SF001
4006,CZE_SF_783,489,16,selected finds,"CZE: HAIV, Ar 5CD",body,1,10,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,9,,,,,,,,,,,,,,,1,TC004,E434,9,0,TC001,E014,29,0,NA,NA,NA,NA,R006,9,MG011,0,0,0,0,F002,reduced,I004,G001,SZ004,1,EST001,EC016,IST002,IC016,0,NA,,
3891,CZE_SF_668,85,16,selected finds,"CZE: HAIII, 55D",body,1,53,6x6cm < x ≤ 7x7 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,10,,,,,,,,,,,,,1,TC004,E433,9,0,NA,NA,NA,NA,NA,NA,NA,NA,R014,9,MG011,0,0,0,0,F002,reduced,I004,G001,SZ002,0,EST001,EC007,IST001,IC005,0,NA,,
4161,CZE_SF_938,125,16,matching sherds,"CZE: HAIII, Ar 49B, 121",rim,2,22,5x5cm < x ≤ 6x6 cm,1,1,CI,,LP003,RM004,NA,NA,NA,NA,LB002,NA,NA,5,6,,,,,5,,,,,,,,,,,H007,5,1,TC004,E436,11,0,NA,NA,NA,NA,NA,NA,NA,NA,R042,11,MG011,0,0,0,0,F002,reduced,I004; I010,G002,SZ001,0,EST004,EC008,IST004,IC008,0,NA,,
3779,CZE_SF_556,249,16,selected finds,"CZE: HAIII, Ar 96CD",body,1,3,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,5,,,,,,,,,,,,,1,TC002,E201,9,0,NA,NA,NA,NA,NA,NA,NA,NA,Su004,9,MG015,0,0,0,0,F002,reduced,I004,G002,SZ002,0,EST024,EC008,IST002,IC015,0,NA,,
4131,CZE_SF_908,141,16,selected finds,"CZE: HAIII, Ar 56CD",body,1,1,1x1cm < x ≤ 2x2 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,4,,,,,,,,,,,,,1,TC002,E201,9,0,NA,NA,NA,NA,NA,NA,NA,NA,Su004,9,MG015,0,0,0,0,F002,reduced,I004,G003,SZ001,0,EST024,EC016,IST002,IC015,0,NA,,SF001
3539,CZE_SF_316,444,16,selected finds,"CZE: HAIII, 14AB",body,1,3,1x1cm < x ≤ 2x2 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,BI006,,,,,,,6,,,,,,,,,,,,,1,TC001,E138,9,0,NA,NA,NA,NA,NA,NA,NA,NA,Su005,9,MG015,0,0,0,0,F002,reduced,I004,G003,SZ001,0,EST024,EC008,IST002,IC008,1,type 1,,
4130,CZE_SF_907,141,16,selected finds,"CZE: HAIII, Ar 56CD",body,1,5,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,5,,,,,,,,,,,,,1,TC001,E138,9,0,NA,NA,NA,NA,NA,NA,NA,NA,Su005,9,MG015,0,0,0,0,F002,reduced,I004,G002,SZ002,0,EST033,EC016,IST002,IC016,1,type 1,,
4056,CZE_SF_833,99,16,selected finds,"CZE: HAIII, Ar 9B",neck/body,1,6,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NS002,UB002,NA,NA,NA,NA,,,,6,6,,,,,,,,,,,,,,,1,TC001,E148,9,0,NA,NA,NA,NA,NA,NA,NA,NA,Su005,9,MG015,0,0,0,0,F002,reduced,I004,G002,SZ002,0,EST002,EC016,IST001,IC015,1,type 1,,
3884,CZE_SF_661,84,16,selected finds,"CZE: HAIII, Ar 54AB",body,1,4,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,7,,,,,,,,,,,,,1,TC002,E201,9,0,NA,NA,NA,NA,NA,NA,NA,NA,Su005,9,MG015,0,0,0,0,F002,reduced,I004,G002,SZ002,0,EST024,EC007,IST002,IC002,1,type 2,,
3791,CZE_SF_568,239,16,matching sherds,"CZE: HAIII, Ar 83D, 268",reconstructed,21,268,> 10x10 cm,1,,CI,,LP037,RM008,NA,NA,NA,NA,LB002,BE015,BI005,6,6,,,,,6,12,240,80,,,,,,83,,,,1,TC002,E201,14,0,NA,NA,NA,NA,NA,NA,NA,NA,Su007,14,MG015,0,0,0,0,F002,reduced,I004,G001,SZ003,1,EST001,EC016,IST002,IC015,0,NA,,
3843,CZE_SF_620,395,16,selected finds,"CZE: HAI, 99CD",body,1,9,3x3cm < x ≤ 4x4 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,9,,,,,,,,,,,,,1,TC002,E201,9,0,NA,NA,NA,NA,NA,NA,NA,NA,L001,9,MG001,0,0,0,0,F003,oxidized/reduced,I004,G002,SZ002,0,EST001,EC002,IST001,IC015,0,NA,,
3992,CZE_SF_769,464,16,selected finds,"CZE: HAXIV, Ar 44B, 482",body,1,13,3x3cm < x ≤ 4x4 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,8,,,,,,,,,,,,,1,TC002,E201,9,0,NA,NA,NA,NA,NA,NA,NA,NA,L023,9,MG001,0,0,0,0,F003,oxidized/reduced,I004,G002,SZ002,0,EST001,EC007,IST002,IC006,0,NA,,
3598,CZE_SF_375,266,16,selected finds,"CZE: HAVII, Ar 7AB",body,1,6,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,7,,,,,,,,,,,,,1,TC004,E418,10,0,NA,NA,NA,NA,NA,NA,NA,NA,Lu028,10,MG010,0,0,0,0,F003,oxidized/reduced,I004,G002,SZ002,0,EST001,EC007,IST001,IC015,0,NA,,
3997,CZE_SF_774,489,16,selected finds,"CZE: HAIV, Ar 5CD",body,1,21,4x4cm < x ≤ 5x5 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,8,,,,,,,,,,,,,,,1,TC004,E445,9,0,NA,NA,NA,NA,NA,NA,NA,NA,Lu057,9,MG010,0,0,0,0,F003,oxidized/reduced,I004,G002,SZ002,0,EST001,EC002,IST015,IC002,0,NA,,
3228,CZE_SF_006,221,16,selected finds,"CZE: Ha IV, Ar 31B, 231",body,1,3,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,BT001,NA,NA,NA,,,,,,6,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I001,G003,SZ001,0,EST004,EC002,IST004,IC002,0,NA,,
3234,CZE_SF_012,228,16,selected finds,"CZE: HAIV, Ar 21D, 237",body,1,2,1x1cm < x ≤ 2x2 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,5,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I002,G003,SZ001,0,EST001,EC002,IST001,IC009,0,NA,,
3236,CZE_SF_014,219,16,matching sherds,"CZE: HAIII, Ar 55D, 222",body,2,10,4x4cm < x ≤ 5x5 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,7,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G001,SZ001,0,EST002,EC007,IST001,IC015,0,NA,M002,
3243,CZE_SF_021,226,16,selected finds,"CZE: HAIV, Ar 22D, 236B",body,1,8,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,10,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G002,SZ002,0,EST001,EC007,IST001,IC016,0,NA,,
3244,CZE_SF_022,220,16,selected finds,"CZE: HAIV, Ar 63A, 228",body,1,2,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,7,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I002; I004,G003,SZ001,0,EST001,EC007,IST001,IC016,0,NA,,
3248,CZE_SF_026,229,16,matching sherds,"CZE: HAIV, Ar 32B, 239",body,2,8,4x4cm < x ≤ 5x5 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,7,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G002,SZ002,1,EST001,EC011,IST001,IC015,0,NA,,SF001
3257,CZE_SF_035,206,16,selected finds,"CZE: HAIV, Ar 41 C, 206",body,1,9,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,13,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G001,SZ002,1,EST017,EC007,IST001,IC016,0,NA,,
3259,CZE_SF_037,218,16,matching sherds,"CZE: HAIV, Ar 43A, 218",body,3,39,7x7cm < x ≤ 8x8 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,10,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G001,SZ002,1,EST001,EC007,IST001,IC016,0,NA,M002,SF001
3262,CZE_SF_040,218,16,selected finds,"CZE: HAIV, Ar 43A, 218",body,1,9,4x4cm < x ≤ 5x5 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,9,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G002,SZ002,0,EST001,EC016,IST001,IC015,0,NA,M002,
3263,CZE_SF_041,218,16,selected finds,"CZE: HAIV, Ar 43A, 218",body,1,2,1x1cm < x ≤ 2x2 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,8,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G002,SZ002,0,EST015,EC002,IST001,IC015,0,NA,,
3266,CZE_SF_044,213,16,selected finds,"CZE: HAIV, Ar 42AB, 213",body,1,1,1x1cm < x ≤ 2x2 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,6,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G003,SZ001,0,EST001,EC002,IST001,IC006,0,NA,,
3270,CZE_SF_048,222,16,selected finds,"CZE: HAIV, Ar 31D, 222",body,1,4,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,10,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G002,SZ002,0,EST002,EC001,IST002,IC016,0,NA,,
3275,CZE_SF_053,223,16,selected finds,"CZE: HAIV, Ar 31B, 223",body,1,2,1x1cm < x ≤ 2x2 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,5,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I002,G003,SZ001,0,EST015,EC007,IST001,IC016,0,NA,,
3284,CZE_SF_062,209,16,matching sherds,"CZE: HAIV, Ar 42A, 209",body,2,17,5x5cm < x ≤ 6x6 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,10,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I002; I004,G001,SZ003,0,EST015,EC002,IST001,IC016,0,NA,,
3286,CZE_SF_064,209,16,matching sherds,"CZE: HAIV, Ar 42A, 209",body,3,9,4x4cm < x ≤ 5x5 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,7,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I002; I004,G002,SZ002,0,EST015,EC002,IST001,IC016,0,NA,,
3287,CZE_SF_065,209,16,selected finds,"CZE: HAIV, Ar 42A, 209",body,1,2,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,6,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I002,G003,SZ001,0,EST015,EC001,IST001,IC006,0,NA,,
3288,CZE_SF_066,209,16,selected finds,"CZE: HAIV, Ar 42A, 209",rim,1,9,3x3cm < x ≤ 4x4 cm,,,,,LP040,RM002,NA,NA,NA,NA,NA,NA,NA,8,8,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G002,SZ002,0,EST001,EC002,IST001,IC005,0,NA,,
3289,CZE_SF_067,209,16,selected finds,"CZE: HAIV, Ar 42A, 209",handle,1,4,2x2cm < x ≤ 3x3 cm,,,,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,6,,,,,,,,,,,,8,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G002,SZ002,0,EST001,EC002,IST001,IC005,0,NA,,
3298,CZE_SF_076,216,16,selected finds,"CZE: HAIII, Ar 55D, 56CD, 66B, 216",rim,1,2,2x2cm < x ≤ 3x3 cm,,,,,LP003,RM002,NA,NA,NA,NA,NA,NA,NA,4,5,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I002,G003,SZ001,0,EST003,EC007,IST003,IC015,0,NA,,
3305,CZE_SF_083,156,16,selected finds,"CZE: HAIII, Ar 60B, 156",body,1,6,3x3cm < x ≤ 4x4 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,5,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G002,SZ002,0,EST001,EC007,IST001,IC016,0,NA,,
3311,CZE_SF_088,148,16,selected finds,"CZE: HAIV, Ar 51A, 151",body,1,12,3x3cm < x ≤ 4x4 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,8,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G002,SZ002,0,EST001,EC001,IST001,IC006,0,NA,,
3313,CZE_SF_090,157,16,selected finds,"CZE: HAIII, Ar 68AB, 157",body,1,8,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,7,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I002; I004,G002,SZ002,0,EST001,EC001,IST001,IC001,0,NA,,SF001
3321,CZE_SF_098,155,16,selected finds,"CZE: HAIII, Ar 60AB, 155",body,1,4,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,4,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G003,SZ001,0,EST002,EC007,IST001,IC001,0,NA,,SF001
3322,CZE_SF_099,155,16,selected finds,"CZE: HAIII, Ar 60AB, 155",body,1,11,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,10,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G001,SZ002,0,EST001,EC007,IST001,IC016,0,NA,,
3323,CZE_SF_100,155,16,selected finds,"CZE: HAIII, Ar 60AB, 155",body,1,7,3x3cm < x ≤ 4x4 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,7,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I002; I004,G001,SZ002,1,EST015,EC007,IST001,IC016,0,NA,,
3332,CZE_SF_109,162,16,selected finds,"CZE: HAIII, Ar 68CD, 162",body,1,3,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,5,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G002,SZ002,0,EST003,EC002,IST003,IC015,0,NA,,
3354,CZE_SF_131,142,16,selected finds,"CZE: HAIII, Ar 66B, 142",handle,1,45,5x5cm < x ≤ 6x6 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,10,,,,,,,,,,,H002,9,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G002,SZ002,0,EST001,EC001,IST001,IC015,0,NA,,
3375,CZE_SF_152,575,16,selected finds,"CZE: HAXIV, Ar 24C, 575",rim,1,4,2x2cm < x ≤ 3x3 cm,,,,,LP016,RM001,NA,NA,NA,NA,NA,NA,NA,6,5,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G002,SZ002,0,EST001,EC001,IST001,IC015,0,NA,,
3413,CZE_SF_190,535,16,selected finds,"CZE: HAIV, 18A, 528",body,1,57,5x5cm < x ≤ 6x6 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,15,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G001,SZ004,1,EST017,EC001,IST001,IC002,0,NA,,
3427,CZE_SF_204,311,16,selected finds,CZE: hałda-2,rim,1,11,3x3cm < x ≤ 4x4 cm,,,,,LP003,RM002,NA,NA,NA,NA,NA,NA,NA,5,6,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004; I010,G002,SZ002,0,EST002,EC001,IST002,IC002,0,NA,,
3447,CZE_SF_224,181,16,selected finds,"CZE: HAIII, Ar 79AB",rim,1,4,1x1cm < x ≤ 2x2 cm,,,,,LP003,RM008,NA,NA,NA,NA,NA,NA,NA,5,5,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G002,SZ002,0,EST002,EC002,IST002,IC015,0,NA,,
3452,CZE_SF_229,180,16,selected finds,"CZE: HAIII, Ar 70CD, 180",rim,1,9,3x3cm < x ≤ 4x4 cm,,,,,LP002,RM001,NA,NA,NA,NA,NA,NA,NA,7,8,,,,,,,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I002; I004,G002,SZ002,1,EST001,EC016,IST001,IC015,0,NA,,
3470,CZE_SF_247,169,16,selected finds,"CZE: HAIII, 69C, 165",base,1,8,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,BE002,BI001,,,,,,,7,7,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G002,SZ002,0,EST001,EC007,IST001,IC015,0,NA,M001; M002,
3488,CZE_SF_265,458,16,selected finds,"CZE: HAIII, 14AD, 475 cz. E",rim,1,37,6x6cm < x ≤ 7x7 cm,1,3,CI,,LP002,RM008,NA,NA,NA,NA,LB002,NA,NA,5,7,,,,,7,,240,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I002; I004,G002,SZ002,0,EST002,EC016,IST002,IC016,0,NA,,
3493,CZE_SF_270,458,16,selected finds,"CZE: HAIII, 14AD, 475 cz. E",base,1,5,1x1cm < x ≤ 2x2 cm,,,,,NA,NA,NA,NA,NA,NA,NA,BE003,BI002,,,,,,,6,11,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G003,SZ002,0,EST002,EC007,IST002,IC016,0,NA,,
3503,CZE_SF_280,458,16,selected finds,"CZE: HAIII, 14AD, 475 cz. E",base,1,4,1x1cm < x ≤ 2x2 cm,,,,,NA,NA,NA,NA,NA,NA,NA,BE002,BI002,,,,,,,5,9,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G002,SZ002,0,EST002,EC002,IST001,IC015,0,NA,,
3515,CZE_SF_292,457,16,selected finds,"CZE: HAXIV, 34CD, 490",base,1,9,2x2cm < x ≤ 3x3 cm,,,,,NA,NA,NA,NA,NA,NA,NA,NA,BI002,,,,,,,,8,,,,,,,,,,,,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,MG016,NA,NA,NA,NA,F003,oxidized/reduced,I004,G002,SZ002,0,EST002,EC007,IST001,IC015,0,NA,,
